transcript_id,transcript_position,read_index,probability_modified
NC_000008.11:127794524-128101256,3580,377.0,0.0001672661746852
NC_000008.11:127794524-128101256,3580,964.0,0.0000163487584359
NC_000008.11:127794524-128101256,3580,904.0,0.0004636045487132
NC_000008.11:127794524-128101256,3580,373.0,0.0055168056860566
NC_000008.11:127794524-128101256,3580,399.0,0.0013195051578805
NC_000008.11:127794524-128101256,3580,899.0,0.0005695677245967
NC_000008.11:127794524-128101256,3580,969.0,0.0009650426218286
NC_000008.11:127794524-128101256,3580,378.0,0.0000083396980699
NC_000008.11:127794524-128101256,3580,968.0,0.0054212864488363
NC_000008.11:127794524-128101256,3580,882.0,0.0066729979589581
NC_000008.11:127794524-128101256,3580,386.0,0.0000926514403545
NC_000008.11:127794524-128101256,3603,743.0,0.0003395336389076
NC_000008.11:127794524-128101256,3603,993.0,0.0000395710594603
NC_000008.11:127794524-128101256,3603,737.0,0.0000112428788270
NC_000008.11:127794524-128101256,3603,944.0,0.0000172413692781
NC_000008.11:127794524-128101256,3603,522.0,0.0001604282879271
NC_000008.11:127794524-128101256,3603,962.0,0.0000135742666316
NC_000008.11:127794524-128101256,3603,739.0,0.0003745118447114
NC_000008.11:127794524-128101256,3603,512.0,0.0001278750860365
NC_000008.11:127794524-128101256,3603,738.0,0.0000001822729701
NC_000008.11:127794524-128101256,3603,527.0,0.0000224473806156
NC_000008.11:127794524-128101256,3603,734.0,0.0000294251931336
NC_000008.11:127794524-128101256,3603,971.0,0.0006319871754386
NC_000008.11:127794524-128101256,3603,736.0,0.0009147221571766
NC_000008.11:127794524-128101256,3603,976.0,0.0000489964986627
NC_000008.11:127794524-128101256,3603,992.0,0.0000634649768472
NC_000008.11:127794524-128101256,3603,972.0,0.0013112806482241
NC_000008.11:127794524-128101256,3603,735.0,0.0007513739983551
NC_000008.11:127794524-128101256,3603,979.0,0.0000681464443915
NC_000008.11:127794524-128101256,3603,969.0,0.0002659190213308
NC_000008.11:127794524-128101256,3603,742.0,0.0000788126999396
NC_000008.11:127794524-128101256,3603,519.0,0.0020856109913439
NC_000008.11:127794524-128101256,3603,970.0,0.0000343775209330
NC_000008.11:127794524-128101256,3603,978.0,0.0000017299273622
NC_000008.11:127794524-128101256,3603,985.0,0.0000000000010279
NC_000008.11:127794524-128101256,3603,987.0,0.0000718597875675
NC_000008.11:127794524-128101256,3603,984.0,0.0000048621636779
NC_000008.11:127794524-128101256,3603,533.0,0.0000055534128478
NC_000008.11:127794524-128101256,3603,534.0,0.0000107475134428
NC_000008.11:127794524-128101256,3603,513.0,0.0011586187174544
NC_000008.11:127794524-128101256,3603,964.0,0.0000013972877468
NC_000008.11:127794524-128101256,3603,524.0,0.0000015287495216
NC_000008.11:127794524-128101256,3603,986.0,0.0010813242988661
NC_000008.11:127794524-128101256,3603,526.0,0.0006066929199733
NC_000008.11:127794524-128101256,3603,515.0,0.0000300007541227
NC_000008.11:127794524-128101256,3603,981.0,0.0000676851268508
NC_000008.11:127794524-128101256,3603,977.0,0.0000021598095827
NC_000008.11:127794524-128101256,3603,973.0,0.0000000000000000
NC_000008.11:127794524-128101256,3603,542.0,0.0006414689705707
NC_000008.11:127794524-128101256,3603,525.0,0.0000011035216403
NC_000008.11:127794524-128101256,3603,975.0,0.0000000000414828
NC_000008.11:127794524-128101256,3603,536.0,0.0006623337394558
NC_000008.11:127794524-128101256,3603,967.0,0.0004420496698003
NC_000008.11:127794524-128101256,3603,968.0,0.0000614140735706
NC_000008.11:127794524-128101256,3603,543.0,0.0002162061282434
NC_000008.11:127794524-128101256,3603,528.0,0.0000324858374370
NC_000008.11:127794524-128101256,3603,983.0,0.0007374169072136
NC_000008.11:127794524-128101256,3603,530.0,0.0000514130806550
NC_000008.11:127794524-128101256,3603,741.0,0.0000079807659858
NC_000008.11:127794524-128101256,3603,517.0,0.0000201072452910
NC_000008.11:127794524-128101256,3603,541.0,0.0000113127771328
NC_000008.11:127794524-128101256,3603,988.0,0.0004241573915351
NC_000008.11:127794524-128101256,3603,537.0,0.0000067794521783
NC_000008.11:127794524-128101256,3603,540.0,0.0000096905314422
NC_000008.11:127794524-128101256,3603,974.0,0.0001406165538356
NC_000008.11:127794524-128101256,3603,980.0,0.0000245977917075
NC_000008.11:127794524-128101256,3603,535.0,0.0552944578230381
NC_000008.11:127794524-128101256,3603,518.0,0.0105462195351720
NC_000008.11:127794524-128101256,3603,531.0,0.0006069688242860
NC_000008.11:127794524-128101256,3603,529.0,0.0050827055238187
NC_000008.11:127794524-128101256,3603,982.0,0.0000103927286546
NC_000008.11:127794524-128101256,3603,516.0,0.0000011229507209
NC_000008.11:127794524-128101256,3603,538.0,0.0000279366740870
NC_000008.11:127794524-128101256,3603,532.0,0.0000924262349145
NC_000008.11:127794524-128101256,3603,966.0,0.0000533729144081
NC_000008.11:127794524-128101256,3603,991.0,0.0000009089130231
NC_000008.11:127794524-128101256,3603,877.0,0.0000043947461563
NC_000008.11:127794524-128101256,3603,923.0,0.0001540272642160
NC_000008.11:127794524-128101256,3603,945.0,0.0001224699226441
NC_000008.11:127794524-128101256,3603,840.0,0.0003839877899736
NC_000008.11:127794524-128101256,3603,883.0,0.0004062697116751
NC_000008.11:127794524-128101256,3603,846.0,0.0078241946175694
NC_000008.11:127794524-128101256,3603,825.0,0.0007603104459122
NC_000008.11:127794524-128101256,3603,832.0,0.0002111437934218
NC_000008.11:127794524-128101256,3603,899.0,0.0000086458330770
NC_000008.11:127794524-128101256,3603,834.0,0.0001140464446507
NC_000008.11:127794524-128101256,3603,824.0,0.0000480456583318
NC_000008.11:127794524-128101256,3603,904.0,0.0001565432030475
NC_000008.11:127794524-128101256,3603,835.0,0.0004383018531371
NC_000008.11:127794524-128101256,3603,912.0,0.0000699014271959
NC_000008.11:127794524-128101256,3603,833.0,0.0000786089876783
NC_000008.11:127794524-128101256,3603,910.0,0.0031193767208606
NC_000008.11:127794524-128101256,3603,837.0,0.0009465597104281
NC_000008.11:127794524-128101256,3603,907.0,0.0001418299798388
NC_000008.11:127794524-128101256,3603,812.0,0.0000016323363070
NC_000008.11:127794524-128101256,3603,820.0,0.0003640380164143
NC_000008.11:127794524-128101256,3603,917.0,0.0008883434929885
NC_000008.11:127794524-128101256,3603,821.0,0.0001089294164558
NC_000008.11:127794524-128101256,3603,838.0,0.0001244261802640
NC_000008.11:127794524-128101256,3603,901.0,0.0006342016276903
NC_000008.11:127794524-128101256,3603,836.0,0.0000394426242565
NC_000008.11:127794524-128101256,3603,911.0,0.0000609311719018
NC_000008.11:127794524-128101256,3603,900.0,0.0000430824402429
NC_000008.11:127794524-128101256,3603,845.0,0.0000685826526023
NC_000008.11:127794524-128101256,3603,881.0,0.0002385553671047
NC_000008.11:127794524-128101256,3603,842.0,0.0003026255290024
NC_000008.11:127794524-128101256,3603,894.0,0.0000033562564568
NC_000008.11:127794524-128101256,3603,879.0,0.0001034168162732
NC_000008.11:127794524-128101256,3603,875.0,0.0000011577939176
NC_000008.11:127794524-128101256,3603,874.0,0.0008212766842917
NC_000008.11:127794524-128101256,3603,895.0,0.0000022440992780
NC_000008.11:127794524-128101256,3603,882.0,0.0016471776179969
NC_000008.11:127794524-128101256,3603,896.0,0.0063941865228117
NC_000008.11:127794524-128101256,3603,871.0,0.0014045541174710
NC_000008.11:127794524-128101256,3603,870.0,0.0001325425255345
NC_000008.11:127794524-128101256,3603,873.0,0.0000488403129566
NC_000008.11:127794524-128101256,3603,893.0,0.0002137813135050
NC_000008.11:127794524-128101256,3603,827.0,0.0000974834765657
NC_000008.11:127794524-128101256,3603,867.0,0.0000956440198934
NC_000008.11:127794524-128101256,3603,898.0,0.0001114592669182
NC_000008.11:127794524-128101256,3603,511.0,0.0000158212151291
NC_000008.11:127794524-128101256,3603,876.0,0.0002704825019464
NC_000008.11:127794524-128101256,3603,892.0,0.0003665696422104
NC_000008.11:127794524-128101256,3603,878.0,0.0003746280854102
NC_000008.11:127794524-128101256,3603,880.0,0.0000012536585245
NC_000008.11:127794524-128101256,3603,897.0,0.0002491759660188
NC_000008.11:127794524-128101256,3603,872.0,0.0403675436973572
NC_000008.11:127794524-128101256,3603,839.0,0.0001457373145968
NC_000008.11:127794524-128101256,3603,866.0,0.0000224227114813
NC_000008.11:127794524-128101256,3603,884.0,0.0000308671260427
NC_000008.11:127794524-128101256,3603,869.0,0.0009699501097202
NC_000008.11:127794524-128101256,3603,750.0,0.0002064447035082
NC_000008.11:127794524-128101256,3603,819.0,0.0000702413453837
NC_000008.11:127794524-128101256,3603,830.0,0.0000163084423548
NC_000008.11:127794524-128101256,3603,788.0,0.0000110262135422
NC_000008.11:127794524-128101256,3603,924.0,0.0000156546357175
NC_000008.11:127794524-128101256,3603,757.0,0.0001513383322163
NC_000008.11:127794524-128101256,3603,761.0,0.0000167815378518
NC_000008.11:127794524-128101256,3603,762.0,0.0000516953768965
NC_000008.11:127794524-128101256,3603,943.0,0.0002928840694949
NC_000008.11:127794524-128101256,3603,755.0,0.0020527830347419
NC_000008.11:127794524-128101256,3603,925.0,0.0000193115865841
NC_000008.11:127794524-128101256,3603,752.0,0.0000095101640909
NC_000008.11:127794524-128101256,3603,926.0,0.0000375479721697
NC_000008.11:127794524-128101256,3603,764.0,0.0000246137497015
NC_000008.11:127794524-128101256,3603,760.0,0.0002713385038078
NC_000008.11:127794524-128101256,3603,942.0,0.0000175792738446
NC_000008.11:127794524-128101256,3603,754.0,0.0000000493256600
NC_000008.11:127794524-128101256,3603,927.0,0.0000093139478849
NC_000008.11:127794524-128101256,3603,753.0,0.0010345391929150
NC_000008.11:127794524-128101256,3603,759.0,0.0000032570962958
NC_000008.11:127794524-128101256,3603,916.0,0.0008739224867895
NC_000008.11:127794524-128101256,3603,746.0,0.0000019959893507
NC_000008.11:127794524-128101256,3603,745.0,0.0000559952422918
NC_000008.11:127794524-128101256,3603,744.0,0.0000387045947718
NC_000008.11:127794524-128101256,3603,946.0,0.0000031593679068
NC_000008.11:127794524-128101256,3603,740.0,0.0001318882132182
NC_000008.11:127794524-128101256,3603,790.0,0.0000769361358834
NC_000008.11:127794524-128101256,3603,919.0,0.0000076660035120
NC_000008.11:127794524-128101256,3603,807.0,0.0011611997615546
NC_000008.11:127794524-128101256,3603,792.0,0.0001734035322443
NC_000008.11:127794524-128101256,3603,808.0,0.0000221710797632
NC_000008.11:127794524-128101256,3603,909.0,0.0000887052447069
NC_000008.11:127794524-128101256,3603,829.0,0.0044023529626429
NC_000008.11:127794524-128101256,3603,905.0,0.0000926836073631
NC_000008.11:127794524-128101256,3603,828.0,0.0000686107159709
NC_000008.11:127794524-128101256,3603,823.0,0.0000006614623089
NC_000008.11:127794524-128101256,3603,813.0,0.0000865417241585
NC_000008.11:127794524-128101256,3603,920.0,0.0001294886315009
NC_000008.11:127794524-128101256,3603,906.0,0.0000954982024268
NC_000008.11:127794524-128101256,3603,810.0,0.0000108238227767
NC_000008.11:127794524-128101256,3603,822.0,0.0000345495718648
NC_000008.11:127794524-128101256,3603,918.0,0.0023632431402802
NC_000008.11:127794524-128101256,3603,915.0,0.0000153989203682
NC_000008.11:127794524-128101256,3603,922.0,0.0000880070147105
NC_000008.11:127794524-128101256,3603,805.0,0.0001879993214970
NC_000008.11:127794524-128101256,3603,803.0,0.0000144473078763
NC_000008.11:127794524-128101256,3603,902.0,0.0000034491370116
NC_000008.11:127794524-128101256,3603,802.0,0.0000281097945845
NC_000008.11:127794524-128101256,3603,809.0,0.0000001065563140
NC_000008.11:127794524-128101256,3603,908.0,0.0000000430137419
NC_000008.11:127794524-128101256,3603,811.0,0.0000545483744645
NC_000008.11:127794524-128101256,3603,791.0,0.0004883658839390
NC_000008.11:127794524-128101256,3603,806.0,0.0000927087166929
NC_000008.11:127794524-128101256,3603,913.0,0.0000729949460947
NC_000008.11:127794524-128101256,3603,818.0,0.0000498297304148
NC_000008.11:127794524-128101256,3603,885.0,0.0008400060469285
NC_000008.11:127794524-128101256,3603,990.0,0.0000156821006385
NC_000008.11:127794524-128101256,3603,317.0,0.0009890509536490
NC_000008.11:127794524-128101256,3603,311.0,0.0000094396118584
NC_000008.11:127794524-128101256,3603,437.0,0.0000080616982814
NC_000008.11:127794524-128101256,3603,386.0,0.0000038929297261
NC_000008.11:127794524-128101256,3603,461.0,0.0000052132900237
NC_000008.11:127794524-128101256,3603,314.0,0.0000807750766398
NC_000008.11:127794524-128101256,3603,319.0,0.0005167635972612
NC_000008.11:127794524-128101256,3603,423.0,0.0000010121126479
NC_000008.11:127794524-128101256,3603,467.0,0.0000002114385325
NC_000008.11:127794524-128101256,3603,313.0,0.0001832237903727
NC_000008.11:127794524-128101256,3603,393.0,0.0001821059559006
NC_000008.11:127794524-128101256,3603,316.0,0.0000000215969251
NC_000008.11:127794524-128101256,3603,453.0,0.0000164966022567
NC_000008.11:127794524-128101256,3603,430.0,0.0000707580620656
NC_000008.11:127794524-128101256,3603,429.0,0.0008596145198680
NC_000008.11:127794524-128101256,3603,380.0,0.0000288989213004
NC_000008.11:127794524-128101256,3603,371.0,0.0000196842611331
NC_000008.11:127794524-128101256,3603,479.0,0.0007971522281878
NC_000008.11:127794524-128101256,3603,422.0,0.0000234018079937
NC_000008.11:127794524-128101256,3603,465.0,0.0000558098836336
NC_000008.11:127794524-128101256,3603,474.0,0.0000032563073091
NC_000008.11:127794524-128101256,3603,305.0,0.0000398150550609
NC_000008.11:127794524-128101256,3603,297.0,0.0000143314482557
NC_000008.11:127794524-128101256,3603,478.0,0.0001380354224239
NC_000008.11:127794524-128101256,3603,477.0,0.0000454806322523
NC_000008.11:127794524-128101256,3603,440.0,0.0003177719481755
NC_000008.11:127794524-128101256,3603,389.0,0.0000028228319024
NC_000008.11:127794524-128101256,3603,396.0,0.0000201059428946
NC_000008.11:127794524-128101256,3603,470.0,0.0014054892817512
NC_000008.11:127794524-128101256,3603,472.0,0.0000440436706413
NC_000008.11:127794524-128101256,3603,310.0,0.0026479479856789
NC_000008.11:127794524-128101256,3603,409.0,0.0013888360699639
NC_000008.11:127794524-128101256,3603,466.0,0.0000949539171415
NC_000008.11:127794524-128101256,3603,292.0,0.0000012792592088
NC_000008.11:127794524-128101256,3603,415.0,0.0000370208290406
NC_000008.11:127794524-128101256,3603,463.0,0.0000061313853621
NC_000008.11:127794524-128101256,3603,295.0,0.0052439733408391
NC_000008.11:127794524-128101256,3603,468.0,0.0000157424856297
NC_000008.11:127794524-128101256,3603,306.0,0.0010316977277398
NC_000008.11:127794524-128101256,3603,475.0,0.0000426836413681
NC_000008.11:127794524-128101256,3603,428.0,0.0000044387711569
NC_000008.11:127794524-128101256,3603,408.0,0.0011697325389832
NC_000008.11:127794524-128101256,3603,324.0,0.0029541475232691
NC_000008.11:127794524-128101256,3603,399.0,0.0000366789026884
NC_000008.11:127794524-128101256,3603,445.0,0.0010281457798555
NC_000008.11:127794524-128101256,3603,450.0,0.0010087701957673
NC_000008.11:127794524-128101256,3603,457.0,0.0005224506021477
NC_000008.11:127794524-128101256,3603,441.0,0.0001248659536941
NC_000008.11:127794524-128101256,3603,427.0,0.0004981504171155
NC_000008.11:127794524-128101256,3603,446.0,0.0002589557261672
NC_000008.11:127794524-128101256,3603,332.0,0.0004370164533611
NC_000008.11:127794524-128101256,3603,375.0,0.0000479119189549
NC_000008.11:127794524-128101256,3603,449.0,0.0001205852313433
NC_000008.11:127794524-128101256,3603,379.0,0.0000978760872385
NC_000008.11:127794524-128101256,3603,378.0,0.0000042591204874
NC_000008.11:127794524-128101256,3603,443.0,0.0000142920580402
NC_000008.11:127794524-128101256,3603,377.0,0.0000131663509819
NC_000008.11:127794524-128101256,3603,448.0,0.0001666821917752
NC_000008.11:127794524-128101256,3603,372.0,0.0000578454419156
NC_000008.11:127794524-128101256,3603,442.0,0.0000002152705889
NC_000008.11:127794524-128101256,3603,374.0,0.0000071056151683
NC_000008.11:127794524-128101256,3603,434.0,0.0001211617636727
NC_000008.11:127794524-128101256,3603,384.0,0.0000438145179942
NC_000008.11:127794524-128101256,3603,431.0,0.0018880598945543
NC_000008.11:127794524-128101256,3603,435.0,0.0000000001747077
NC_000008.11:127794524-128101256,3603,325.0,0.0000216295939026
NC_000008.11:127794524-128101256,3603,291.0,0.0000904110856936
NC_000008.11:127794524-128101256,3603,391.0,0.0003663280513138
NC_000008.11:127794524-128101256,3603,444.0,0.0000480471680930
NC_000008.11:127794524-128101256,3603,323.0,0.0000152195634655
NC_000008.11:127794524-128101256,3603,455.0,0.0000100555025710
NC_000008.11:127794524-128101256,3603,432.0,0.0000002312588663
NC_000008.11:127794524-128101256,3603,329.0,0.0030857273377478
NC_000008.11:127794524-128101256,3603,321.0,0.0000087547405201
NC_000008.11:127794524-128101256,3603,458.0,0.0000060999082052
NC_000008.11:127794524-128101256,3603,327.0,0.0000076248006735
NC_000008.11:127794524-128101256,3603,460.0,0.0198421124368906
NC_000008.11:127794524-128101256,3603,381.0,0.0000021436558200
NC_000008.11:127794524-128101256,3603,328.0,0.0000449304789072
NC_000008.11:127794524-128101256,3603,459.0,0.0000000587348588
NC_000008.11:127794524-128101256,3603,426.0,0.0007424349896610
NC_000008.11:127794524-128101256,3603,326.0,0.0000040879644985
NC_000008.11:127794524-128101256,3603,334.0,0.0000005664287528
NC_000008.11:127794524-128101256,3603,376.0,0.0000296080706903
NC_000008.11:127794524-128101256,3603,473.0,0.0005516081000678
NC_000008.11:127794524-128101256,3603,383.0,0.0000007727143156
NC_000008.11:127794524-128101256,3603,452.0,0.0000631544171483
NC_000008.11:127794524-128101256,3603,451.0,0.0001721539447317
NC_000008.11:127794524-128101256,3603,331.0,0.0006860910216346
NC_000008.11:127794524-128101256,3603,414.0,0.0001952778839041
NC_000008.11:127794524-128101256,3603,293.0,0.0105270044878125
NC_000008.11:127794524-128101256,3603,309.0,0.0006580470362678
NC_000008.11:127794524-128101256,3603,251.0,0.0000503908850078
NC_000008.11:127794524-128101256,3603,402.0,0.0000268801504717
NC_000008.11:127794524-128101256,3603,388.0,0.0000336884222634
NC_000008.11:127794524-128101256,3603,270.0,0.0000240760309680
NC_000008.11:127794524-128101256,3603,416.0,0.0001864530058810
NC_000008.11:127794524-128101256,3603,274.0,0.0000423995370511
NC_000008.11:127794524-128101256,3603,269.0,0.0000117656099974
NC_000008.11:127794524-128101256,3603,401.0,0.0001042065632646
NC_000008.11:127794524-128101256,3603,260.0,0.0000759358226787
NC_000008.11:127794524-128101256,3603,498.0,0.0000141190339491
NC_000008.11:127794524-128101256,3603,263.0,0.0000179710204975
NC_000008.11:127794524-128101256,3603,494.0,0.0005153985111974
NC_000008.11:127794524-128101256,3603,485.0,0.0000124631633298
NC_000008.11:127794524-128101256,3603,272.0,0.0000596827376285
NC_000008.11:127794524-128101256,3603,500.0,0.0000091808115030
NC_000008.11:127794524-128101256,3603,410.0,0.0000086634627223
NC_000008.11:127794524-128101256,3603,417.0,0.0001002110584523
NC_000008.11:127794524-128101256,3603,271.0,0.0001009984844131
NC_000008.11:127794524-128101256,3603,387.0,0.0000116812216220
NC_000008.11:127794524-128101256,3603,407.0,0.0005349036655389
NC_000008.11:127794524-128101256,3603,508.0,0.0021465711761266
NC_000008.11:127794524-128101256,3603,254.0,0.0001221681741299
NC_000008.11:127794524-128101256,3603,259.0,0.0005330583662726
NC_000008.11:127794524-128101256,3603,510.0,0.0000911312381504
NC_000008.11:127794524-128101256,3603,406.0,0.0025328670162708
NC_000008.11:127794524-128101256,3603,404.0,0.0000570750853512
NC_000008.11:127794524-128101256,3603,247.0,0.0000022898382213
NC_000008.11:127794524-128101256,3603,397.0,0.0001792411349015
NC_000008.11:127794524-128101256,3603,252.0,0.0000050120956985
NC_000008.11:127794524-128101256,3603,499.0,0.0000024155381197
NC_000008.11:127794524-128101256,3603,395.0,0.0000893981705303
NC_000008.11:127794524-128101256,3603,253.0,0.0000432720516983
NC_000008.11:127794524-128101256,3603,507.0,0.0001310835359618
NC_000008.11:127794524-128101256,3603,411.0,0.0000601416941208
NC_000008.11:127794524-128101256,3603,268.0,0.0001577807124704
NC_000008.11:127794524-128101256,3603,502.0,0.0000969610628090
NC_000008.11:127794524-128101256,3603,400.0,0.0000222949238378
NC_000008.11:127794524-128101256,3603,503.0,0.0000035563134588
NC_000008.11:127794524-128101256,3603,255.0,0.0003505647182465
NC_000008.11:127794524-128101256,3603,504.0,0.0000494533851452
NC_000008.11:127794524-128101256,3603,491.0,0.0000318344718835
NC_000008.11:127794524-128101256,3603,501.0,0.0002612647658680
NC_000008.11:127794524-128101256,3603,382.0,0.0004988940781914
NC_000008.11:127794524-128101256,3603,433.0,0.0000792229911895
NC_000008.11:127794524-128101256,3603,482.0,0.0000675681440043
NC_000008.11:127794524-128101256,3603,418.0,0.0000266917631961
NC_000008.11:127794524-128101256,3603,390.0,0.0000000001026634
NC_000008.11:127794524-128101256,3603,275.0,0.0000079403325799
NC_000008.11:127794524-128101256,3603,492.0,0.0003230247821193
NC_000008.11:127794524-128101256,3603,290.0,0.0000022398999135
NC_000008.11:127794524-128101256,3603,486.0,0.0000295246118185
NC_000008.11:127794524-128101256,3603,419.0,0.0000937838922255
NC_000008.11:127794524-128101256,3603,471.0,0.0001516059855931
NC_000008.11:127794524-128101256,3603,394.0,0.0001264896563953
NC_000008.11:127794524-128101256,3603,484.0,0.0000449737781310
NC_000008.11:127794524-128101256,3603,264.0,0.0002585161128081
NC_000008.11:127794524-128101256,3603,412.0,0.0000051143188102
NC_000008.11:127794524-128101256,3603,438.0,0.0023355036973953
NC_000008.11:127794524-128101256,3603,296.0,0.0001556379720569
NC_000008.11:127794524-128101256,3603,476.0,0.0000000795040407
NC_000008.11:127794524-128101256,3603,495.0,0.0000394902381231
NC_000008.11:127794524-128101256,3603,294.0,0.0001153392659035
NC_000008.11:127794524-128101256,3603,273.0,0.0000884695473360
NC_000008.11:127794524-128101256,3603,385.0,0.0001787337387213
NC_000008.11:127794524-128101256,3603,480.0,0.0000082448968897
NC_000008.11:127794524-128101256,3603,258.0,0.0000311904586852
NC_000008.11:127794524-128101256,3603,462.0,0.0000320015169564
NC_000008.11:127794524-128101256,3603,392.0,0.0001359038287774
NC_000008.11:127794524-128101256,3603,493.0,0.0000547971721971
NC_000008.11:127794524-128101256,3603,289.0,0.0002121489669662
NC_000008.11:127794524-128101256,3603,454.0,0.0000689393564244
NC_000008.11:127794524-128101256,3603,496.0,0.0000049508789743
NC_000008.11:127794524-128101256,3603,283.0,0.0001196013108711
NC_000008.11:127794524-128101256,3603,413.0,0.0000121635248433
NC_000008.11:127794524-128101256,3701,395.0,0.0001916619803524
NC_000008.11:127794524-128101256,3701,880.0,0.0065332455560565
NC_000008.11:127794524-128101256,3701,884.0,0.0043641594238579
NC_000008.11:127794524-128101256,3701,389.0,0.0008018352673389
NC_000008.11:127794524-128101256,3701,400.0,0.0004490959690884
NC_000008.11:127794524-128101256,3701,879.0,0.0229703318327665
NC_000008.11:127794524-128101256,3701,384.0,0.0585133656859398
NC_000008.11:127794524-128101256,3701,874.0,0.0271540489047766
NC_000008.11:127794524-128101256,3701,868.0,0.0000406102954003
NC_000008.11:127794524-128101256,3701,402.0,0.1357121169567108
NC_000008.11:127794524-128101256,3701,380.0,0.0000000000001768
NC_000008.11:127794524-128101256,3701,393.0,0.0054682474583387
NC_000008.11:127794524-128101256,3701,382.0,0.0062894071452320
NC_000008.11:127794524-128101256,3701,896.0,0.0142560787498951
NC_000008.11:127794524-128101256,3701,394.0,0.0047784117050469
NC_000008.11:127794524-128101256,3701,387.0,0.0092345653101802
NC_000008.11:127794524-128101256,3701,403.0,0.0019624289125204
NC_000008.11:127794524-128101256,3701,381.0,0.0002969825873151
NC_000008.11:127794524-128101256,3701,876.0,0.0273460075259209
NC_000008.11:127794524-128101256,3701,875.0,0.0319750718772411
NC_000008.11:127794524-128101256,3701,386.0,0.0036004232242703
NC_000008.11:127794524-128101256,3701,892.0,0.0014392395969480
NC_000008.11:127794524-128101256,3701,895.0,0.0000017517654669
NC_000008.11:127794524-128101256,3701,390.0,0.0014547816244885
NC_000008.11:127794524-128101256,3701,392.0,0.0002295680023963
NC_000008.11:127794524-128101256,3701,897.0,0.0019676585216075
NC_000008.11:127794524-128101256,3701,398.0,0.0009883355814964
NC_000008.11:127794524-128101256,3701,877.0,0.0135802589356899
NC_000008.11:127794524-128101256,3701,869.0,0.0002953640359920
NC_000008.11:127794524-128101256,3701,893.0,0.0133737158030272
NC_000008.11:127794524-128101256,3701,511.0,0.0464238710701466
NC_000008.11:127794524-128101256,3701,374.0,0.0000213657040149
NC_000008.11:127794524-128101256,3701,263.0,0.0680741593241692
NC_000008.11:127794524-128101256,3701,272.0,0.0152476839721203
NC_000008.11:127794524-128101256,3701,991.0,0.0353502333164215
NC_000008.11:127794524-128101256,3701,271.0,0.0428291335701942
NC_000008.11:127794524-128101256,3701,988.0,0.0042617563158274
NC_000008.11:127794524-128101256,3701,258.0,0.0000000534845164
NC_000008.11:127794524-128101256,3701,970.0,0.0085665564984083
NC_000008.11:127794524-128101256,3701,961.0,0.0007656621746719
NC_000008.11:127794524-128101256,3701,283.0,0.0075741256587207
NC_000008.11:127794524-128101256,3701,976.0,0.0228106807917356
NC_000008.11:127794524-128101256,3701,965.0,0.0000000000069149
NC_000008.11:127794524-128101256,3701,978.0,0.0017112201312557
NC_000008.11:127794524-128101256,3701,971.0,0.0000646039115964
NC_000008.11:127794524-128101256,3701,972.0,0.0245930738747120
NC_000008.11:127794524-128101256,3701,275.0,0.0000000003255389
NC_000008.11:127794524-128101256,3701,290.0,0.0140402996912599
NC_000008.11:127794524-128101256,3701,944.0,0.0005508586182259
NC_000008.11:127794524-128101256,3701,983.0,0.0668885186314583
NC_000008.11:127794524-128101256,3701,945.0,0.0008965014712885
NC_000008.11:127794524-128101256,3701,269.0,0.0093229338526726
NC_000008.11:127794524-128101256,3701,986.0,0.0001058100824594
NC_000008.11:127794524-128101256,3701,259.0,0.0707464367151260
NC_000008.11:127794524-128101256,3701,993.0,0.0001201364793815
NC_000008.11:127794524-128101256,3701,992.0,0.0031748914625496
NC_000008.11:127794524-128101256,3701,247.0,0.0191431771963835
NC_000008.11:127794524-128101256,3701,987.0,0.0033302102237940
NC_000008.11:127794524-128101256,3701,252.0,0.0086675537750125
NC_000008.11:127794524-128101256,3701,253.0,0.0071826130151749
NC_000008.11:127794524-128101256,3701,989.0,0.0030914093367755
NC_000008.11:127794524-128101256,3701,268.0,0.0183522161096334
NC_000008.11:127794524-128101256,3701,968.0,0.0000000046168815
NC_000008.11:127794524-128101256,3701,255.0,0.0129522252827883
NC_000008.11:127794524-128101256,3701,254.0,0.0071822353638709
NC_000008.11:127794524-128101256,3701,967.0,0.0299074333161116
NC_000008.11:127794524-128101256,3701,251.0,0.0000000791620636
NC_000008.11:127794524-128101256,3701,973.0,0.0039480612613261
NC_000008.11:127794524-128101256,3701,981.0,0.0000718284791219
NC_000008.11:127794524-128101256,3701,270.0,0.0219738185405731
NC_000008.11:127794524-128101256,3701,274.0,0.0115644270554185
NC_000008.11:127794524-128101256,3701,881.0,0.0143977822735906
NC_000008.11:127794524-128101256,3701,294.0,0.0009808611357585
NC_000008.11:127794524-128101256,3701,927.0,0.0075354930013418
NC_000008.11:127794524-128101256,3701,905.0,0.0081877587363124
NC_000008.11:127794524-128101256,3701,324.0,0.0012821881100535
NC_000008.11:127794524-128101256,3701,322.0,0.0025539000052959
NC_000008.11:127794524-128101256,3701,918.0,0.0140311345458031
NC_000008.11:127794524-128101256,3701,911.0,0.0011040701065212
NC_000008.11:127794524-128101256,3701,901.0,0.0002397677744739
NC_000008.11:127794524-128101256,3701,328.0,0.0028759501874447
NC_000008.11:127794524-128101256,3701,917.0,0.0851802229881287
